param,w1,w1_mean,ci_low,ci_high
P1,-0.5911729031839429,-0.5905829120082939,-0.6089749103471926,-0.5712143925853871
P2,0.570766326126213,0.570696055954453,0.5531803518385955,0.58670766999172
P3,0.16343180411235414,0.163435625082906,0.14671589081532713,0.18073120393472156
P4,-0.006497875123078477,-0.0065339803747317005,-0.00824148174899375,-0.004779632391791629
P5,0.01248415816277516,0.012477304015328709,0.01094401104009488,0.014140402447103826
P6,0.036947120436113305,0.036960032525137174,0.03376540016971603,0.039931255463114324
P7,-0.38156080271897264,-0.3816440467978249,-0.40596443776938573,-0.3598819154637661
P8,-0.3710295494611353,-0.3711239593363754,-0.3933807114284318,-0.35071752572986203
P9,-0.09817799234002954,-0.09820046113421319,-0.11723912035073361,-0.08071240649320736
P10,0.05980625123319398,0.05986955608563505,0.04794783045498112,0.07319102599115727
