param,w1,w1_mean,ci_low,ci_high
P1,-0.4375604062254001,-0.43767051052131795,-0.4634702195846166,-0.41360206401634075
P2,0.8610933380044138,0.860631865318353,0.8476905195946556,0.8721628115417274
P3,0.15528953729414968,0.15529121863496242,0.13893869954395333,0.17339084341223068
P4,-0.0006836589724386042,-0.0007358817390483625,-0.0025100490359596496,0.001103187001910973
P5,0.0034628864133318337,0.0034844160364882566,0.001964769145788334,0.005104925632316506
P6,0.016974361836452876,0.017003072733657202,0.014648187187669113,0.019555798564238128
P7,-0.14165721097773695,-0.14189954397247834,-0.1554885147437868,-0.12980111780192058
P8,-0.14296556571801072,-0.1431604078422463,-0.15560049971539733,-0.13153950859704036
P9,0.03638931702967713,0.03686354667455428,0.015729343654747905,0.05627234807183297
P10,-0.028524113073732163,-0.02884874883686565,-0.04261579927646369,-0.013984867220386743
