param,sensitivity,boot_mean,ci_low,ci_high
P1,0.3677842914069604,0.3685308065235121,0.34552054729530546,0.3935347866245045
P2,0.5737303463923221,0.5729683559734243,0.5465965354443436,0.5973534430219383
P3,0.0002646639147583931,0.0002622020998243963,0.00021342144085704866,0.00032563677781071663
P4,0.0003420202666838522,0.00034035573366165647,0.00028909719274541396,0.0003951292192129749
P5,0.00015225807096825108,0.0001524754407558179,0.0001048423123588878,0.00022843250370007068
P6,0.0005975085448726626,0.0005975317110376351,0.0005171694997819388,0.000692303122514241
P7,0.009052744680645252,0.00907871483553848,0.008114937494333825,0.010118687549235717
P8,0.008528874170825602,0.008541496678898391,0.00765824364949269,0.00952667112259763
P9,0.02052610874071666,0.020524793042745324,0.018778217505426312,0.022376722007519938
P10,0.019021183811247226,0.019003267960601474,0.01733670146190845,0.02067127690927827
