eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.2733968517717702,1.271904054594708,1.127579242121669,1.4301980015459108
2,0.4821061059948157,0.48203867848303245,0.4491491203750143,0.5141635870662662
3,0.024352824280021734,0.02425719601175794,0.02035524214153709,0.02847392473914299
4,0.014983692664558615,0.01489901193103216,0.01349166092470537,0.01627547168906485
5,0.0008719198476531563,0.0008726412109926811,0.000656996459593104,0.0011046823631271352
6,0.00039707118743612476,0.0004159694313745041,0.000344855999227937,0.0005113540047796165
7,0.0003696102293761876,0.0003369115241306622,0.00026057852759374557,0.00042057901786784384
8,0.0002103883300035851,0.00020461067571586917,0.00015362388186269298,0.00027702758879328133
9,0.00012182069605836644,0.00011549879814533927,8.134182526010528e-05,0.00015800227204089903
10,6.940605903323347e-05,6.32484049899067e-05,4.3511040128832485e-05,8.49143882013524e-05
