eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,3.8365992147650863,3.839684934085387,3.7311830863055953,3.9562952400338
2,1.1533844445991603,1.1518161677409424,0.9801340307410406,1.3177412301703388
3,0.07517332919420933,0.07515633751750239,0.06962274351929891,0.08097953748896114
4,0.056409399000836385,0.05597817297927794,0.05044318596204581,0.06193648941983539
5,0.0018114343217209366,0.0018150768025047028,0.0014978774400741396,0.002173720156168163
6,0.0009112141922115938,0.000916979583636937,0.000755295131902971,0.0011300844488771238
7,0.0007157607331222593,0.0007026998854664835,0.000595502072122615,0.0008137700481722493
8,0.0005590358204510322,0.000539174588641568,0.0004574877168024233,0.00062980001200673
9,0.000311987532799098,0.00030265569240248114,0.0002073741668139468,0.00040373854296025033
10,0.00020070030826667884,0.00018344147461016853,0.0001358439813791256,0.00023894764210053007
