param,w1,w1_mean,ci_low,ci_high
P1,-0.8963382192394215,-0.8959648948685003,-0.9090762269122328,-0.8797988695876926
P2,-0.3266062202252603,-0.32675365811569596,-0.36387729918410244,-0.29293184594551663
P3,0.0020711348837081853,0.0021284568564087156,0.0007461460986049564,0.0036859651336835345
P4,-0.0019002987632894563,-0.0018767509963975903,-0.002877332107845314,-0.0007930621864150607
P5,0.009984059834236725,0.009979174711077067,0.008928420528935995,0.011116730731862017
P6,0.03340583288015975,0.033411761878044226,0.031942336947848496,0.03503736631429926
P7,-0.22299596713874573,-0.22304677432160222,-0.23181033149284155,-0.2149413195195671
P8,-0.19732919148089562,-0.19735803025086826,-0.20461410969120228,-0.19027351963756553
P9,0.001077785809004617,0.0008450658964036609,-0.012849121608005554,0.012957833650694814
P10,-0.003933063905783368,-0.0037214872364883145,-0.01565322931698917,0.00970219915652383
