param,sensitivity,boot_mean,ci_low,ci_high
P1,0.4164274836585939,0.41634848491125676,0.40694685681718384,0.4255285658066717
P2,0.40558737176609844,0.40517193139066204,0.3947769847189695,0.4161857854566926
P3,0.00047290005834843026,0.000471020951221068,0.00040334431325576294,0.000542142282462675
P4,0.00034818378636717137,0.000347574605359527,0.0003012379314808612,0.00040036554801582485
P5,0.0003872024141324999,0.0003886544991456793,0.0003233160638965953,0.0004936422751149315
P6,0.0030652690299938262,0.003074608097747394,0.0028305388722399544,0.0033312580755837724
P7,0.08015073997208898,0.08040466144042453,0.07450352841083227,0.08699569586380354
P8,0.06761995315363237,0.06783148201835416,0.06289040696622422,0.07316587843615582
P9,0.014255763816952757,0.014273372907939058,0.01294517129516485,0.01559441920779996
P10,0.011685132343792108,0.011688209177889222,0.010689588546174508,0.012713866139882903
