eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,2.950301290879012,2.953822159886636,2.817479107181148,3.09333096992973
2,1.7002915766664675,1.6947757319187535,1.4584229838177247,1.9215505400753192
3,0.06268581962343053,0.06266184949371285,0.05737103346127322,0.0678935220840833
4,0.043678804798769365,0.04324095605044116,0.03844698097696642,0.048434962002480264
5,0.001471560982452835,0.0014739195739577502,0.0011678634183706685,0.0018288683618772914
6,0.0007682528794340062,0.0007641277618160594,0.0006218551783081748,0.0009379468043200103
7,0.0005191677938686136,0.0005252469131130367,0.0004414650776251889,0.0006289985600297296
8,0.0004611105343769794,0.0004308237447901285,0.00034791734860486454,0.0005228459354270444
9,0.0002529366843428456,0.000244617548250156,0.00017365589203229527,0.00032884731390196524
10,0.0001628231814974929,0.00014901402123084216,0.00010824836502770542,0.00019369597748192702
