param,sensitivity,boot_mean,ci_low,ci_high
P1,0.5287277429982886,0.5295072507523977,0.4962596188971086,0.5624713899274927
P2,0.3764003497203214,0.37559961783741536,0.34139392553177494,0.4110992402822653
P3,0.0002248551633844998,0.00022326697492959516,0.00018789477232098082,0.000265914732673762
P4,0.00022327287752945364,0.0002217903775093843,0.0001889459487668771,0.0002554166152668738
P5,0.00019940206283500196,0.0001990756935894217,0.00016761507378662397,0.00023600949585233374
P6,0.0009187985535454876,0.0009195586783194399,0.0008266219088513257,0.0010186913746228238
P7,0.034906195286663395,0.03496523047307032,0.03179346237873681,0.03826782931292602
P8,0.026994793199791874,0.02703311191591014,0.024595297413656406,0.0295954275942006
P9,0.0159025564480958,0.015868722939847004,0.01426624868258657,0.017564280219661634
P10,0.015502033689544227,0.015462374357011739,0.013855215848047348,0.017071523013203495
