param,w1,w1_mean,ci_low,ci_high
P1,0.6350869989803917,0.6351360966482053,0.6279944561655175,0.6422007697493247
P2,-0.7668252982925994,-0.766725802843782,-0.7727164132019625,-0.7605422228758306
P3,-0.028804134653475477,-0.028831804081763585,-0.030518024960601388,-0.02710273720099806
P4,-0.002691722913082774,-0.002664238454567114,-0.0035206782771380115,-0.001839160782878235
P5,0.0012825887173471937,0.0012859543075463755,0.0006473798914676805,0.0019263418247071984
P6,-0.00535669671215418,-0.005358780059058641,-0.00598557400204002,-0.004731568300744576
P7,0.014483151800008521,0.014531032250198538,0.011981658786200678,0.01711629664285027
P8,0.013977570318910509,0.014040642671487368,0.0115678647815338,0.016470093928707616
P9,0.06069674923380424,0.060797067411243216,0.051115717013105674,0.06940113284081117
P10,-0.060720452238539044,-0.06077859889842182,-0.06895051009866923,-0.05203404368868779
