eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.6574484771468229,0.6576673055749955,0.6339949648203077,0.68237862869704
2,0.037075162309104404,0.03725480524696413,0.034325417425754415,0.04041931007726846
3,0.02602149139167456,0.025847174433225685,0.02140231467234021,0.03010701674985459
4,0.01068015132854394,0.010578189701965796,0.009664069997299008,0.011508979397089348
5,0.0002593587778541121,0.000271096425661082,0.00019448616064131964,0.00038232590009090766
6,0.00015787730813478926,0.00016160024354865016,0.00012640162375925483,0.00021350497152215387
7,0.0001355076186727575,0.00011953379443216489,7.883668651544813e-05,0.00016193241643431725
8,7.553992246690149e-05,7.246529512032253e-05,6.0439314162303236e-05,8.453480792282906e-05
9,4.5498132375773304e-05,4.335626861177348e-05,2.862685057665651e-05,6.268179040791348e-05
10,2.9967955183726663e-05,2.8410790696031813e-05,2.3953252009862576e-05,3.256450500053231e-05
