param,sensitivity,boot_mean,ci_low,ci_high
P1,0.25089484814881663,0.2514798621910242,0.22986321488319467,0.27515380028990344
P2,0.5787224655349335,0.5780696314370395,0.5492808908120024,0.6048100162479636
P3,0.0006695816349883254,0.0006684102052337657,0.0005980819919993336,0.0007468035404921993
P4,0.00027462990561986244,0.0002738032594996982,0.0002430622188531987,0.00030636662042609285
P5,0.00018704655299654478,0.00018769451463621997,0.0001586938280597983,0.0002234173432773679
P6,0.0010227024584246254,0.0010244286835531535,0.0009114276299650837,0.001141899604684878
P7,0.048168826688482436,0.04820978155832875,0.04414781133307414,0.05271792373120881
P8,0.03771243443778766,0.03774201571093927,0.03462709042286901,0.04109229634785812
P9,0.04276553954170799,0.04275902740534963,0.03986634608580757,0.045672408823955644
P10,0.03958192509624182,0.03958534503439634,0.036854718663729046,0.04244432231243666
