param,w1,w1_mean,ci_low,ci_high
P1,-0.8730953978005944,-0.8711313747312718,-0.8978009999162049,-0.8313844737587898
P2,-0.39352200796050163,-0.3955691619069522,-0.473512310397793,-0.3316377808216767
P3,-0.0021832459841172954,-0.002100411067599203,-0.0035273800719454284,-0.0005431973492358553
P4,-0.001759102683219768,-0.0017110617077079227,-0.002830054674499001,-0.00030029409733003736
P5,0.009406289114449956,0.009403281441827158,0.008251618229755616,0.01066316832760803
P6,0.031578792151338075,0.03154476364243395,0.0299027540987606,0.03324191845602085
P7,-0.2127607517587314,-0.21267434525527593,-0.22154059831441805,-0.20412365070652846
P8,-0.18714375502012884,-0.18701226648742814,-0.19485616478222867,-0.17967465065036975
P9,0.0259750301219698,0.02535024633142235,0.007192042501878632,0.03971956873855703
P10,-0.02804766433102426,-0.02745003416482384,-0.0418063910288303,-0.010133954952090409
