param,w1,w1_mean,ci_low,ci_high
P1,0.7738373138838877,0.7736579798622192,0.7656130665395271,0.7815487677603671
P2,-0.460767242483817,-0.4603838531780745,-0.47150298211591074,-0.4497330845144222
P3,-0.01641792263460937,-0.016424083955548032,-0.01790957652386703,-0.014992832048285708
P4,0.00992236985320422,0.009946368263541443,0.008724608307289066,0.011061282399492464
P5,-0.0173021443969785,-0.01733801496467364,-0.018492718072932922,-0.016262205119239176
P6,-0.05621918446429263,-0.05630508804706075,-0.058830968940838065,-0.05376006932454297
P7,0.3167751602841044,0.31717883805039204,0.3052828302920637,0.3295373664417505
P8,0.2908868852239207,0.29124021945186584,0.2802519489357852,0.30216651804590156
P9,0.008280232357040345,0.008270836027451798,5.582012090868658e-05,0.017037363593744033
P10,-0.0033396061061168776,-0.0033744003308612577,-0.010808184737748345,0.0035624233782542342
