param,w1,w1_mean,ci_low,ci_high
P1,-0.8887716798875591,-0.8881349392529629,-0.9043441670619801,-0.867870659640524
P2,-0.34448447225928325,-0.344968236496221,-0.39246692100842134,-0.3042133297708018
P3,0.0004937287275321338,0.0005541890185985098,-0.0008575063345628936,0.0020643136583381734
P4,-0.0019122805368568942,-0.001885725026087158,-0.0028994114006326496,-0.0007194716594679013
P5,0.009995572518313268,0.009991636042562318,0.008917545269175547,0.011153450866038852
P6,0.033682516859416214,0.03368227947959702,0.032138492996851876,0.035298230862606916
P7,-0.22463507430406862,-0.22466635740035168,-0.23386271047024865,-0.2162285109104416
P8,-0.19824168063389178,-0.19824608084261014,-0.20594729058150452,-0.19093857026767802
P9,0.013100525517424886,0.012805960232661848,-0.0014211185423271223,0.025181868823618614
P10,-0.015643563796325657,-0.01537209952683009,-0.02773663475721347,-0.0015018695429155496
