eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.9733296421380875,0.9736131033556042,0.9188028256497565,1.0282843586762396
2,0.45803168979200204,0.4582411880856499,0.4248502249104198,0.49233606634989646
3,0.042935666438914166,0.04298955386271304,0.04056366423378687,0.04553976382012142
4,0.0324517209786544,0.032240182697539484,0.029645761190697915,0.03503176196227085
5,0.0003567905936019738,0.00035972631774236366,0.0003124478896526446,0.0004303769660716867
6,0.00026597548829293804,0.000263641544065373,0.0002331863437134547,0.00029513473303094796
7,0.0001538664050405795,0.0001536455643635616,0.0001224507387589782,0.00018996930930552784
8,0.00011780501919033627,0.00011561270218354444,9.780113394992474e-05,0.00013997347508495583
9,0.00010241781098497025,9.76700118287137e-05,8.516344218943803e-05,0.00010996319236589008
10,3.4304673676332745e-05,3.3559802799901495e-05,2.769060931349461e-05,3.967928838738029e-05
