eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,6.218907419730679,6.212079458974171,5.925418711154967,6.490208480708905
2,0.39133029471469866,0.3908221068609331,0.34482083124870827,0.4427182588712127
3,0.1438182938761918,0.1434086525324003,0.1304992609569334,0.15779049660282993
4,0.009788087538373083,0.009750067919376753,0.008841635072748067,0.010729508622606637
5,0.0019801045388217822,0.001976287313802429,0.0018010210037676013,0.002168926996463272
6,0.0012109270705544955,0.0012106144154538988,0.0010697972666713165,0.001361538803312377
7,0.0007753381626020297,0.0007662382097837942,0.0006838613561891854,0.0008654144036407373
8,0.0003633032979585824,0.0003615460563511226,0.00031357583247731166,0.00041318451405208045
9,0.0002803984217660569,0.0002767514780662785,0.00024163104072631839,0.0003278519152984352
10,0.0001853430921517754,0.00017745874268147062,0.00015033226345139428,0.0002105444192896747
