param,sensitivity,boot_mean,ci_low,ci_high
P1,0.6120183941840893,0.6125877875016301,0.5818730832178539,0.6429229460737191
P2,0.2647585999475657,0.2641810052177261,0.235521179909839,0.29256322921483596
P3,0.00041091198874303284,0.00040978469311752334,0.0003529755868408094,0.000470871075307488
P4,0.0001964821900211671,0.00019527754014065943,0.0001688773539944292,0.00022261038578541827
P5,0.0002393383538806004,0.00023901295959999797,0.00021152905041924076,0.00026942560117877804
P6,0.0011425784949348969,0.0011437308062676587,0.0010514856772946123,0.0012417031609781239
P7,0.045073018527484,0.04513322407540631,0.04193548737581676,0.04844681512891728
P8,0.035090423373049594,0.035131501922088866,0.03263300694477767,0.03781448282513628
P9,0.02097758751713598,0.020933388240089074,0.018713879162176768,0.023100089759652647
P10,0.02009266542309686,0.020045287043934844,0.01792029301744164,0.022013299272307683
