eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,6.7027284007449754,6.707995260868067,6.503065096905059,6.919827348397627
2,2.296987607827373,2.291130283307943,1.9720148711213026,2.6230347242085905
3,0.1538603937468258,0.15357519408837622,0.14353975099186272,0.1632918423937198
4,0.08185559658744002,0.08136250951129219,0.07423563354455553,0.0889062388592902
5,0.0024727858601494906,0.0024745347645186992,0.0020615773821073807,0.002925226704639095
6,0.0013179049320532585,0.0013186400131639817,0.001119879828631332,0.0015701277720554456
7,0.0009467132462555056,0.0009553655672093033,0.0008309839378380058,0.0010898101843008555
8,0.0008784462095429367,0.0008301234405228803,0.0007172265368491059,0.0009476507654434476
9,0.0004538369512660615,0.00044306342623676707,0.00031850087162393805,0.0005855997040243134
10,0.00027774873077775707,0.000258508400769313,0.00019610948730388868,0.0003319252128387758
