param,w1,w1_mean,ci_low,ci_high
P1,-0.9009913746094487,-0.9006614704769459,-0.9134726513563783,-0.8855394563849852
P2,-0.3398646404757694,-0.339991129712364,-0.37422929088636764,-0.3093902007709537
P3,0.0026642601220827076,0.002733624443958631,0.001107823181500655,0.004427397829853712
P4,-0.00169202063129356,-0.0016606584791769754,-0.002810561672473468,-0.00046177865736988404
P5,0.009301191633683599,0.00929306567253357,0.008149481309776193,0.010416334684295751
P6,0.029875693876939908,0.029878318578804897,0.028547119316089987,0.0314780000365329
P7,-0.20011997855612407,-0.20016641650511502,-0.20767023241895,-0.1930064629446597
P8,-0.17763895520512088,-0.177660824795614,-0.1843943970297015,-0.17132468882673255
P9,-0.00880499703135332,-0.009075959923771346,-0.023459395838903604,0.00413374272326901
P10,0.006033769220799219,0.006283704836583977,-0.006318097237123532,0.020419906708979932
