param,w1,w1_mean,ci_low,ci_high
P1,-0.1630682376792929,-0.16488363398940833,-0.23349927380069668,-0.10744202081907596
P2,-0.9378669052268862,-0.9366689805109012,-0.9481288393067094,-0.9194317335148728
P3,-0.017751997259064484,-0.017759724198199964,-0.020077242763629575,-0.01555027626036082
P4,-0.0015584176037214473,-0.0015619458160211323,-0.003296570783271341,9.575021443274357e-05
P5,0.005916029720262805,0.005949780120025621,0.004904097930378254,0.007042537364692557
P6,0.026101859443510355,0.026179295775196114,0.023471249519601077,0.02890362887441703
P7,-0.2101290071395205,-0.21050081341018972,-0.22725631852202088,-0.19418146599564132
P8,-0.19101937310968306,-0.19132764436381305,-0.20529744694966431,-0.1773861433994026
P9,-0.08241972454720338,-0.08193712575088596,-0.10533204903013475,-0.05673386199129616
P10,0.07310908189168214,0.07269066308738757,0.04835101317525028,0.09582684604614736
