eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,5.157444837729729,5.161975860084703,4.9517251629162375,5.368165504600772
2,2.165891896455861,2.1593085879014793,1.8496903551172368,2.4658092408764185
3,0.11804435446204384,0.11781955197092091,0.10925501790135346,0.1260820660819154
4,0.06171716097153097,0.06127001378785112,0.055363111156664,0.06775844748048039
5,0.0020103264392769375,0.0020127549437463223,0.0016449119749845237,0.0024302122754038444
6,0.0010769104980427764,0.0010748102695889957,0.000900699117495989,0.0012869145844639626
7,0.0007513805920358906,0.0007616860376412224,0.000657875963378013,0.0008694880553965956
8,0.0006969966555679067,0.0006531117061247763,0.0005508201998332952,0.0007647884181069122
9,0.00036702339201081315,0.0003571298828027595,0.0002543701093056557,0.000478920890810332
10,0.00022995332663141796,0.00021289048227862622,0.00016029034620449164,0.0002744560544574091
