param,sensitivity,boot_mean,ci_low,ci_high
P1,0.6689833410303158,0.6687588572302154,0.6544926117663225,0.6828100857924997
P2,0.04702557488350673,0.04697805823388878,0.043099700926260046,0.05116485343366576
P3,0.00043521331395070793,0.0004336557479210792,0.0003746527121752314,0.0004969770704569735
P4,0.00024639170358532427,0.0002459540665550079,0.00020488106336439632,0.00029716160560415493
P5,0.0004363727081797573,0.0004378535333808045,0.0003687576916668051,0.0005557541731200319
P6,0.003953176548988535,0.0039603278874627505,0.0036994606232938526,0.004232717540203862
P7,0.13621048324121335,0.1363737273346536,0.12928487080277787,0.14400415133335331
P8,0.11120489904816497,0.11135530441340623,0.10585800028694706,0.11734126086260248
P9,0.01700632301385336,0.01697430456587701,0.013858756563129071,0.02027485933037664
P10,0.014498224508242005,0.01448195698663891,0.011996200516839308,0.017150084278999774
