eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.4202227332805384,1.4491956356848068,1.3531726105937263,1.6126652372685817
2,1.3638029826468108,1.3329632314481104,1.2239558524084568,1.4021206805597068
3,0.03251212279502399,0.03243214454218822,0.02810798767922771,0.0370151581906596
4,0.02471354420206484,0.02450138905704984,0.021963893307660895,0.026971106832485457
5,0.0011175162886539656,0.001118741228561313,0.0008700400696254783,0.0014014320025353272
6,0.0005352070296833007,0.0005331002241928023,0.0004233465708120774,0.0006816152217273432
7,0.00037273612845717033,0.00037251042752260423,0.0003047696338791914,0.0004549940850408443
8,0.0003108416744150931,0.0002905692790109374,0.00022303496551579274,0.00036577223301958615
9,0.0001700428488066294,0.0001634917110858049,0.00011529332259477928,0.00022587666186522028
10,0.00010985152376336412,9.943007412057276e-05,6.969905778217622e-05,0.0001319728025962225
