eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,3.459461812807944,3.4558361089476066,3.268918873235271,3.6353877679586364
2,0.25525389078186833,0.25555360057169435,0.23135848320767774,0.28073957772422004
3,0.12164122707123332,0.12124036629316975,0.11138659605289408,0.13083627679817925
4,0.008411813773766836,0.008381396888728153,0.007398714130647991,0.009508732416108914
5,0.001055702341726753,0.0010566776834334296,0.0009583691982652695,0.001168621589728515
6,0.0007579521864044826,0.0007574161790273564,0.0006752794702653398,0.0008456024510841313
7,0.0005590299977837127,0.0005506981367505193,0.00048814774743293507,0.0006260552026858823
8,0.00023374157133994867,0.000236245455219805,0.00020270560636092904,0.00027401341224208143
9,0.00020431032819611427,0.00019820659910858238,0.0001752854028933664,0.00022406219637145634
10,0.0001392672258816608,0.00013368098121522147,0.0001150328961691231,0.00015590355398422117
