param,w1,w1_mean,ci_low,ci_high
P1,-0.5683986250657603,-0.568546100211918,-0.5810661025482337,-0.5559662423030413
P2,0.7789177021499062,0.7785982917068948,0.7695667269795261,0.7869069583376838
P3,0.004171937008541021,0.004188733111795402,0.0026224330351372243,0.005823514201410801
P4,-0.01139763129416499,-0.011386614914758973,-0.01327779611159698,-0.009469522544976041
P5,0.010514344228825028,0.01054816823313493,0.009470711472517218,0.011754778858733304
P6,0.03351266276192181,0.033545059042714216,0.031196899764777346,0.03602958158099838
P7,-0.15506694975877452,-0.15532312984286245,-0.1659524961007723,-0.14502687153446595
P8,-0.15045244024666948,-0.15062112180407142,-0.16017985020785894,-0.14166951922413212
P9,0.10574732716479929,0.10585738208825075,0.09489522866788191,0.11680524906217017
P10,-0.10471419367601853,-0.104741666589765,-0.11419644531344499,-0.0947979326694142
