param,w1,w1_mean,ci_low,ci_high
P1,-0.6650174442556457,-0.6649399347751243,-0.6729139932278582,-0.6567710136640779
P2,0.6615916725633799,0.6612629689385149,0.6528127094468723,0.6700212312855228
P3,0.011377328234168543,0.0113952754210567,0.009811752272093095,0.013052337103618986
P4,-0.011505174607941883,-0.011516219683015085,-0.013060814567066849,-0.00993304611451817
P5,0.015541725612154453,0.015582171673280187,0.014457483312509501,0.016835659960663184
P6,0.04709923853324205,0.04717712510300344,0.04456525193343135,0.0497532370642825
P7,-0.24335831591060514,-0.2437865716571028,-0.25697177660714604,-0.23129327338673622
P8,-0.22770630980167594,-0.2280532839033139,-0.23975809445866308,-0.21684761205894426
P9,0.05516846745500347,0.05521178033672143,0.04544529931229183,0.06523852236015179
P10,-0.056653051434856404,-0.056628933628271295,-0.06536832802084068,-0.04794462394246518
