Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7,Group_8,Group_9,Group_10,Group_11,Group_12,Group_13,Group_14,Group_15,Group_16,Group_17,Group_18,Group_19,Group_20,Group_21,Group_22,Group_23,Group_24,Group_25
195348563562698.66,50547122672606.445,24396300452439.125,8519126847982.734,1460128058449.9653,357346483399.3146,109454111973.9189,34349759154.791225,12306430684.765667,5341627486.579796,2480845945.6596823,1018760757.0008707,353530237.6102627,107799186.7731416,29488770.06484039,7168686.8606276205,1554373.6942783976,277339.04494222585,42056.933108211866,4280.863379903722,267.8553623537417,10.17175742003734,0.2329922125633574,0.003248910554512216,2.8042239858247634e-05
195516272466414.3,50592795959286.47,24426959768775.316,8574549042941.876,1921446902958.01,357230335836.1812,79390819601.8929,18229428862.634724,4740621674.231537,1430652702.3486037,454786759.74454993,135900595.55388662,38132901.252307944,10502469.740368282,2880532.381449638,788750.0587819389,218673.51594060837,65318.3091069211,16300.912461594482,2725.3746612212253,280.2515902312543,17.517302610212653,0.6551641005828025,0.014531863426332663,0.0001907595786093764
195391242861532.8,50649804642741.54,24481155713079.6,8608220260076.629,1979693796418.181,360620522521.61383,78131591999.70436,17601468014.68977,4563039077.170168,1398590940.7227857,452514386.8884963,135099930.0337272,37091744.353327624,9876117.473536573,2610240.209889634,688293.8052816871,183039.14445243956,50241.005355090776,12589.63951439542,2144.18613317231,225.45677967583134,14.417565792205895,0.5518025688632863,0.012550515918639498,0.00016993649741265746
195584248521663.94,50564847801948.03,24402003324427.883,8571119562277.412,2047708547076.03,333277682757.48346,64535454585.54609,13205595670.064817,3183944217.287391,929311014.1431212,298981517.6512093,98663225.94993056,35663414.71035827,15030860.006044043,7124337.918532033,3970710.7961312644,2295708.2504693605,963229.6698508807,264834.9532254457,45673.52566494327,4658.59620308238,275.50687051218677,9.15067513219385,0.16648405388996312,0.0016349806855422483
195519703589687.2,50577673078715.2,24414760802663.188,8566811065914.908,1904276337157.5374,359993178923.2921,81566788695.13103,19167626941.227512,5161797688.3012905,1640027068.1470582,549660017.6746387,169681857.85091707,48028675.82877648,13153329.942826778,3576220.901242834,974863.8503682879,271258.61811550707,82608.39600654125,20444.931033963876,3381.2161144363204,344.2994553782711,21.368695941028143,0.7970700288149883,0.01774017512417879,0.00023553999495719605
195117328358650.25,50595527601330.586,24450968666026.44,8568821695960.081,1673138844833.5264,377589242776.27423,105098564980.79683,30838938573.81355,10943911543.354067,4995606688.264759,2493555357.0347214,1064979694.0097642,364350094.9950376,106446265.22542116,28786655.419688907,7709375.952014629,2278842.291454857,671537.8355068482,139725.07338148757,18811.860015630155,1558.7132485413413,79.83799153925354,2.5302664253192333,0.04984556147914948,0.0006131367471898002
195574622378507.44,50604356044180.71,24424411940487.953,8505952823338.873,1186921305899.6357,319351961561.3688,111306941287.53046,38388211868.72638,13494201969.33488,4908548491.465801,1819142503.071527,668162392.1187348,242017719.63484496,86925367.55724408,30290473.734395955,10257647.309300005,2991335.963646158,676977.5142701467,101181.61202729488,9462.296830953323,531.620572845919,17.970902660133966,0.3645606604689103,0.004473278903775341,3.374660623720591e-05
195476046677889.5,50607601078506.56,24430043180213.496,8484298901335.499,931760045251.1663,263771318347.51404,103408160741.44148,40844794463.766106,16777426364.46543,7420449677.9050255,3369179896.11931,1449201090.4813838,585520163.3432533,228046555.04034895,85976754.170198,34738959.475846805,10512342.1961202,2105400.481316072,263795.355145175,20070.707476487034,904.7795435927537,24.524312205320022,0.40312591344499665,0.00391572743613041,2.3608271734108964e-05
195543117037544.12,50598486049152.66,24423658222585.55,8519242081361.572,1327572048265.4087,336906602419.1651,107983695388.59172,34406551200.026825,11474234389.210829,4111204949.302743,1522495934.1907828,551582632.7776928,196019268.24539083,70502117.13057932,26431868.44014077,11367481.320237761,4762613.88264463,1413718.4554526433,273290.46046369156,33273.02473617659,2475.4734086957815,113.45893222254176,3.1965771267264507,0.05543271770722326,0.0005931791880275627
195502518380756.7,50602349232642.586,24429596548507.83,8526192206257.353,1356378443259.2837,343185092490.96436,109322072418.48465,34674163019.41081,11573790948.458405,4182094702.3103924,1561175236.957235,562603911.201073,194746289.55640966,66173547.21485129,21975899.74389476,7065635.364408187,2317409.808225681,580294.6744327737,97891.84651888664,10409.49617462866,664.1722005912475,25.456762173621886,0.5843916829095146,0.008088093363108142,6.857870336318912e-05
