param,sensitivity,boot_mean,ci_low,ci_high
P1,0.8656832867418447,0.8652146626304505,0.8488121479547344,0.8796491060846007
P2,0.012029016386906337,0.012077930442760563,0.010015600246548323,0.0142559427656917
P3,0.00021451503512437032,0.00021890051560390528,0.00011666653176826293,0.0003460554204299544
P4,0.0004588542086664438,0.00046401240977020223,0.0002533260203862084,0.0007339767587787757
P5,0.0003863301275737965,0.0003926657889001668,0.00020178186980458656,0.0006312186953225408
P6,0.002835851168377732,0.002851303160952775,0.002449604518282987,0.003294653677573262
P7,0.0618429279252307,0.06205332630985834,0.05451192581157515,0.07050810102273411
P8,0.05368544173613307,0.053860283118772244,0.047194940929929693,0.06139747353277342
P9,0.0015125349618811824,0.0015136538807636157,0.0013103795878912131,0.001727717821913376
P10,0.0013512417082613614,0.0013532617421680166,0.0011748155173662055,0.0015524215604059133
