param,sensitivity,boot_mean,ci_low,ci_high
P1,0.6080229756379,0.6081428255800906,0.5789177702897269,0.6348356513562079
P2,0.23568136561045938,0.2355010955733372,0.2105882287728976,0.26139730028392466
P3,2.0178968712468072e-05,2.040379821924699e-05,1.5905536221996386e-05,2.6410609117853165e-05
P4,8.29011628574149e-05,8.309246781298197e-05,7.068361707598208e-05,9.685880092522378e-05
P5,0.00012253066923695772,0.00012279147949021294,9.787763700238858e-05,0.00015011350811073893
P6,0.002482244122576712,0.0024842447135716935,0.002229368164273369,0.002743796565393348
P7,0.06586703641098597,0.0659256629388315,0.059180359917862496,0.07265119415053162
P8,0.05437559809707567,0.05442241531898267,0.04888417144897293,0.06005884344122093
P9,0.01615638251009561,0.016132139942351822,0.014481121708699403,0.017802482667076413
P10,0.01718878681009944,0.017165328187312295,0.015514556220932622,0.01886064284743223
