eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,2.613845053995642,2.615738268180815,2.510588027322808,2.7284123396248905
2,0.1671328055113219,0.16764738883524263,0.14168833999062244,0.19680365358501195
3,0.019713287099231768,0.01976342355519098,0.01643293289124301,0.023633493332034967
4,0.0035774332664998934,0.0035591474740314585,0.0029681210032595487,0.004186277697806427
5,0.0010172742245190295,0.0010706041424305068,0.0005074318331063152,0.0018075997834771386
6,0.0005048024278637752,0.0005036292887526018,0.0003480342993065385,0.0006682499833801581
7,0.0003501172139126901,0.00033225753330270086,0.0002015044006252048,0.000473186343097826
8,0.00017503433629706877,0.00017670061579710803,0.00012063256519131156,0.00023391932093922265
9,0.00013529701301099638,0.00012820501843367266,7.055131170849264e-05,0.00019038852945736323
10,0.0001177923122130868,8.702496713845256e-05,5.213072296845988e-05,0.00014293090396364584
