param,w1,w1_mean,ci_low,ci_high
P1,0.9577131028394305,0.957504068693524,0.9519131037452686,0.9624216595933975
P2,-0.05416419294153319,-0.05426343145697251,-0.06309268104801813,-0.045361874117623886
P3,0.0027749324086967122,0.0027942637362412042,0.001765307771730867,0.003992232335445999
P4,0.009437030631453907,0.009461392432974402,0.008170311687704199,0.010893273234587865
P5,0.0005152794627202597,0.0005511424029173033,-0.000992515126404653,0.0023069206328116825
P6,-0.040132527892366814,-0.04017425147349249,-0.04330037611568882,-0.037277845759362514
P7,0.20418403496283533,0.20454778859953024,0.19208996235883546,0.2179505808320108
P8,0.19019817497028627,0.19051806522111026,0.17897974542578293,0.20287930060917744
P9,0.0147997715840812,0.014789101368274502,0.011947935174467883,0.017723338542551734
P10,-0.00766228510443851,-0.00763458133738373,-0.010669860325974483,-0.004729307166139368
