eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,4.053356918940018,4.0565704142828025,3.9171058177213802,4.198830703955072
2,0.373315266422475,0.37389548414777246,0.32799603166806274,0.42322736637102865
3,0.021187294089364542,0.021252582713649628,0.017140059394193625,0.025448270367005626
4,0.0038232094381545254,0.003797929242655945,0.0031701627044602642,0.0044277343945902945
5,0.0010434106254228472,0.0010956162304506171,0.0005324955968366956,0.0018305255708302968
6,0.0005150910819528755,0.0005062638931137575,0.00035948350559951447,0.0006647472081759444
7,0.00035457181705113213,0.00034150434318015944,0.00022546533892274655,0.0004808930335277434
8,0.0002158364623536224,0.00020825090321308407,0.00014392236784245603,0.0002739081237286376
9,0.00013054682071695888,0.00012916229478609722,8.308830468214955e-05,0.00018261636631914147
10,0.00011159389402381365,8.931888648703123e-05,5.310332075840923e-05,0.00013711205808244735
