eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,5.809333202516533,5.814285725198056,5.640616603210776,6.005996205287841
2,0.6675167205582136,0.6679873861522425,0.5953525400043231,0.7449326459281173
3,0.03012602223509658,0.030105814446463892,0.023294186907838844,0.037135452291936925
4,0.003069191733770296,0.003065074613281257,0.0026114330164094973,0.0034818723217441318
5,0.0010785151410793183,0.001127126037259348,0.0006047547983497803,0.0018426969964037473
6,0.0005298038412439256,0.0005260158072532953,0.0003960678190149325,0.0006726396686113006
7,0.0004265161216167314,0.0004041925426472687,0.0002993156268274266,0.0005133849807610453
8,0.00023677692661578314,0.00022614125842218175,0.00017104558408244833,0.0002869466587108101
9,0.00013464595765475966,0.00012966612041933636,9.242104616091025e-05,0.0001738855735196516
10,9.540072979499485e-05,8.331600078751194e-05,4.851290636586551e-05,0.00012079779804486148
