param,sensitivity,boot_mean,ci_low,ci_high
P1,0.8585113254287806,0.857922935342333,0.83752599881463,0.8760717048947503
P2,0.014900924506033602,0.014969136943205204,0.012327956447556207,0.017819950071078332
P3,0.0007452264147941136,0.0007600396142306914,0.00040973462841817875,0.0011917569117442946
P4,0.0014484430004796612,0.001467110961473718,0.0007812149017060394,0.0023423989531760076
P5,0.0011020860035528537,0.001121384816465438,0.0005419184769205345,0.00181782102983291
P6,0.003680456193353859,0.0037178636593267773,0.002960018789641769,0.004642311353592308
P7,0.06096718515652597,0.06119504024703319,0.052359508040510004,0.07093889318369373
P8,0.05425019638974818,0.05443236518844442,0.046121469032753784,0.06374341418297397
P9,0.0021970821540211512,0.002209091872264942,0.0018278856838485622,0.002634432318349435
P10,0.002197074752709823,0.002205031355222306,0.00176347801766694,0.00275224604465444
