param,sensitivity,boot_mean,ci_low,ci_high
P1,0.6680644152887758,0.6680948571008788,0.6402308151623258,0.6921096632588717
P2,0.1452047399824412,0.14504856353394557,0.12572116613356665,0.16524227106282854
P3,1.8146340252817816e-05,1.83924093725268e-05,1.3156431101165165e-05,2.550698453519227e-05
P4,8.144628701354189e-05,8.168927959840303e-05,6.7044851530994e-05,9.871581059617305e-05
P5,0.0001277325079504976,0.00012817326200357742,0.00010049072683154381,0.00015825730085641796
P6,0.003270745719290583,0.0032737906900160148,0.002967222149239879,0.003587934499404825
P7,0.08834697347790942,0.08843727587013078,0.0802816314476422,0.09647397173472678
P8,0.07319175987660657,0.0732661416803244,0.06637554559023778,0.07989723540369675
P9,0.01060989890034762,0.010587924631051666,0.009200684482735493,0.012014120653680807
P10,0.011084141619411077,0.011063191542677923,0.009664461987295574,0.012512699922600425
