param,w1,w1_mean,ci_low,ci_high
P1,-0.9378370467698439,-0.9375777330010596,-0.9445938630881348,-0.9299991595751284
P2,0.040647845879967844,0.040752896843741185,0.033251560148885806,0.04832726619778854
P3,-0.0019330503103887698,-0.001943435642957367,-0.0027856843690344186,-0.0012270134603964858
P4,-0.00810744693280719,-0.008123531548709562,-0.00915491995926266,-0.007171507365291703
P5,0.0023248331740508355,0.002303768939125297,0.0009358248424079688,0.0035734950952714005
P6,0.0486559271828785,0.04870596448832217,0.045838871446672404,0.05183160251369848
P7,-0.2504132137990744,-0.2507903621991734,-0.2655960034090163,-0.23677727750353678
P8,-0.23110365411787456,-0.2314389724428639,-0.2447020093716884,-0.21864289467682588
P9,-0.013323834747091342,-0.01330940038304471,-0.01581249702370667,-0.010821996873682556
P10,0.008599633048542232,0.008574041891693612,0.006052587199741732,0.011015537437440378
