eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,10.885223314972153,10.89302358301323,10.53948621908119,11.243476736535358
2,3.1073512752440022,3.1042613539527717,2.744054225158164,3.458265189323021
3,0.6574044121092466,0.6557541890258015,0.5822686404670143,0.7416957711034492
4,0.0677262848569847,0.06731936197640973,0.06086839546607889,0.07393257030467731
5,0.0012658999120101913,0.0013062605575564394,0.0010489763088298771,0.0016832991692384246
6,0.0008258608689164738,0.0008253392491547608,0.0006379700031857782,0.0010504944376891142
7,0.000604957369905654,0.0005990074341871636,0.000510071923866465,0.0006972995835217336
8,0.0004855636109895244,0.0004567923112936476,0.000319918258426472,0.0005579585362815888
9,0.00016181630435968176,0.0001620349776998074,0.00013847976172514368,0.00018921325194487138
10,0.00014266169535084598,0.0001352721641293491,0.00011270675114065312,0.0001584523220559584
