param,w1,w1_mean,ci_low,ci_high
P1,-0.8227057664898075,-0.8223063565419305,-0.8397727342852733,-0.8038583302409484
P2,-0.02087611143809934,-0.020795652375323857,-0.026249595290021042,-0.0156855805286093
P3,-0.0008551947890798142,-0.0008572448116624176,-0.0013028356512437365,-0.00042590166849932985
P4,-0.008548984784160092,-0.008551573104723207,-0.00923222379873375,-0.00792790922233003
P5,0.009029893582226512,0.009019332162640824,0.007970420912704852,0.010132420761852376
P6,0.07766963474118153,0.07770777725948792,0.07407107400730799,0.08132188987685754
P7,-0.4155976487873652,-0.41585923571262406,-0.43481531313952676,-0.3967714360423218
P8,-0.37903146847838143,-0.3792644643011136,-0.3966589859028094,-0.36170305893284627
P9,-0.008854946514273668,-0.008850777291889706,-0.010932715962319421,-0.006741221905268
P10,0.008173877017977844,0.008158435337185837,0.006095588399841048,0.010232213654542834
