param,sensitivity,boot_mean,ci_low,ci_high
P1,0.8261511670476231,0.8256850423137734,0.8072840773943517,0.8421638988775335
P2,0.00804455687318275,0.008082741408860483,0.006698286054094237,0.009566847034952381
P3,0.00010382426789684352,0.0001059200133709596,5.645998897054497e-05,0.00016744041794338938
P4,0.000255072110132557,0.000257311713832704,0.00015231263189155217,0.0003916723711037206
P5,0.0002453225423983384,0.00024866322798074907,0.00014639167745731036,0.00038090198171844737
P6,0.0034642750823143157,0.0034753883737926386,0.003096301427140087,0.003886080397849354
P7,0.08607291482748364,0.08629606721374473,0.07777596316372677,0.09603081250700361
P8,0.07339723258969616,0.07358372645336063,0.06603500559517611,0.0820024117767443
P9,0.001210107691034358,0.0012088982987255496,0.0010200079706935777,0.0013920327220401194
P10,0.001055526968238241,0.0010562409825592017,0.0009117361868593333,0.0012033305157366412
