param,w1,w1_mean,ci_low,ci_high
P1,-0.8664208437712884,-0.8661135580807942,-0.8792817031544374,-0.8520424153300182
P2,-0.08263183875631655,-0.08261047769286323,-0.09431438618258048,-0.0722941107250181
P3,-0.00039771787564423156,-0.000404068065594045,-0.000766198353710014,-4.127846352649993e-05
P4,-0.007924997585634478,-0.007928186394394873,-0.008490259197770756,-0.00739759685814161
P5,0.0068312361580441265,0.006822825610624274,0.005848094711746207,0.007848690257633682
P6,0.06780316314482177,0.06783638508739093,0.06448668884092816,0.07111762764955398
P7,-0.3598833007012584,-0.36011111217284747,-0.3775313970185236,-0.34261271493400497
P8,-0.32782986336538994,-0.3280317085132201,-0.3439552104015616,-0.31194638039143335
P9,-0.02039346217248908,-0.020419795235088644,-0.023952053094417416,-0.017398483816089605
P10,0.01938296878922716,0.019392726014819412,0.016198913591088,0.022918714709810963
