param,sensitivity,boot_mean,ci_low,ci_high
P1,0.6623651632894411,0.6619792885214812,0.637857028031832,0.6853233287214937
P2,0.0036720324204156767,0.003680762420595141,0.0028563722513921972,0.004560016854353207
P3,4.4110638395265914e-05,4.49309446785096e-05,2.6348467077683675e-05,6.973040326339774e-05
P4,0.00016377765349091943,0.00016442337067767429,0.00011899718278511858,0.0002203882441156214
P5,0.00022361426024079865,0.00022500516972399066,0.00017430573795035003,0.00028692855286302125
P6,0.0063200189814807866,0.006327454128686984,0.00584988180389451,0.006818713305995476
P7,0.17737020681498036,0.17757154521289834,0.16488417214986648,0.1904753565637329
P8,0.14822702791137427,0.1483945614673537,0.1376358821040272,0.15933772983577915
P9,0.0008652308709014885,0.0008632810280387927,0.0006786261105921804,0.0010535335521499448
P10,0.000748817159279904,0.0007487477358651941,0.0006019648791861361,0.0008971178146023349
