param,sensitivity,boot_mean,ci_low,ci_high
P1,0.6463513746930676,0.6460929646337442,0.6225189614076873,0.6686716221755709
P2,0.017535165859390155,0.017484762459385062,0.013518094071992769,0.02170396503400621
P3,2.7486537384650004e-05,2.7931154444470746e-05,1.7741551303720183e-05,4.1960930546165376e-05
P4,0.00012498700913258224,0.00012532025395171044,9.897515578651499e-05,0.00015887121427779737
P5,0.0002021574223051084,0.0002029944355963745,0.00016356465304766748,0.00024668842522111565
P6,0.006287874106692666,0.0062937064354256856,0.0058406902930147955,0.006752101708699202
P7,0.17778180403935948,0.17795334689654707,0.16528248710370755,0.19072249583792794
P8,0.14787209228818696,0.14801540221946827,0.1374941323532592,0.15874100675387973
P9,0.0019542721509768278,0.001946476541168052,0.0015420355191016807,0.0024052540452876043
P10,0.0018627858935042207,0.0018570949702692257,0.001475828837028139,0.0022771526877024472
