param,w1,w1_mean,ci_low,ci_high
P1,-0.8421355111116164,-0.8417263331209955,-0.8577951839929634,-0.8247462910826157
P2,0.000937754103375074,0.0010346926679660686,-0.0033777787194400597,0.00550853208780535
P3,-0.0011537836817116433,-0.001155879300662474,-0.0016701526256565227,-0.0006647820542765948
P4,-0.00857207513320817,-0.00857655576716052,-0.009335374430345213,-0.007883704072268044
P5,0.008230054928158871,0.008218415021331478,0.0070942610501321945,0.009344635725191846
P6,0.07395954624361356,0.07400434465265823,0.07042720365595763,0.07768769143142726
P7,-0.3942217271852983,-0.39453002862743786,-0.41348468774465263,-0.3757952645782913
P8,-0.3601525563834939,-0.3604272955877739,-0.3776592868161572,-0.34307555930713635
P9,-0.006727032669789434,-0.006715696606204801,-0.008767733478049877,-0.004739450269818365
P10,0.005334280213632302,0.00531363916956928,0.003436432609526329,0.00724987228087476
