eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,6.786277263801322,6.796401470211052,6.537567989752252,7.06306089598204
2,2.9141017294942513,2.9093620646247254,2.6925673501713523,3.129028595192466
3,0.3644082565623742,0.3637319216577085,0.3257897705333468,0.4093063065795367
4,0.15227613355769992,0.15145488655283873,0.13864478761901095,0.1654021617093693
5,0.0011761339424425379,0.0011897489863877681,0.0010317899500158008,0.0013906535715525134
6,0.0007777981024202699,0.0007876761403062404,0.0006731089462634952,0.0009157730582361967
7,0.0006125079169461863,0.0006049456864982162,0.0005129181103963028,0.0006967744637114598
8,0.0004236529650318641,0.0004059601191816545,0.0002673379829948702,0.0005141130627800831
9,0.00017381050129473718,0.00017218480953559985,0.00014931605084406207,0.00019606744483091114
10,0.00013005725940158964,0.00012693505529324479,0.00011052577278475507,0.0001444107698863903
