eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,5.379799472658438,5.3853419365636315,5.061350547761694,5.739679061524212
2,2.0731048666364,2.071907063632019,1.9385668280730153,2.222543087242803
3,0.264000708387443,0.26395735008653026,0.24100010885865614,0.2897500396713327
4,0.17684787869089066,0.1756669054390729,0.1582806571052655,0.19332274285070464
5,0.001063394380578773,0.0010688988643135027,0.0009557935935098155,0.0012038562549736148
6,0.0007090939957463436,0.0007140071931277649,0.0006214722337071929,0.0008145585361492729
7,0.0005422589331378393,0.0005376166920481323,0.00045164036926757144,0.0006291069269984146
8,0.0003449264373835185,0.0003356657457387446,0.00024438456506911124,0.00042126205130277734
9,0.00016710115432713556,0.0001652538368754799,0.0001448245904442168,0.00018793090888861912
10,0.00012018046946370555,0.00011775679951423978,0.00010249756929538421,0.00013476797150330732
