eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.4486565910167985,0.44898659476446634,0.41889456342027326,0.47921270425691376
2,0.02481610832925496,0.024995518188857712,0.019023608618591783,0.031915807945647474
3,0.005777120287045178,0.005796557755704051,0.004831336579668928,0.007033466021824682
4,0.00130973065481949,0.0014327894390492519,0.00106150092011444,0.0019529264306330806
5,0.0010496459512076958,0.000996986471832995,0.0005726547511065728,0.00144617536634172
6,0.000572194787924716,0.0005714464617954224,0.0003737613408876335,0.0007883769456096952
7,0.00039442630967446665,0.00035903557807230157,0.00021658551174844688,0.0005398758790218896
8,0.00021251189724387934,0.0001893297307649012,0.00011038354071389131,0.00028127799023233187
9,0.00010521033430760969,0.00010578036476378494,5.4204022502699775e-05,0.00015596221027409455
10,9.531733472313474e-05,6.527757626315916e-05,2.9674413897839756e-05,0.000121206531983014
