param,sensitivity,boot_mean,ci_low,ci_high
P1,0.7794028246282252,0.7782683219421508,0.7432763250958039,0.8102254780392272
P2,0.049097763939326675,0.04929132855218909,0.04368600481486033,0.05594563231899944
P3,0.004684155425971226,0.004765066156344496,0.0027258052085055665,0.007351596945987984
P4,0.008415439528712895,0.008513605757691434,0.004788059303386627,0.01347691082197334
P5,0.006179472816026097,0.006269489665519269,0.0033517278182694957,0.009906158143269941
P6,0.009814920857741044,0.009991993521718102,0.005852634695284343,0.015106427338233005
P7,0.059441966214721205,0.059659833130255656,0.049302983218386415,0.07087781685355801
P8,0.05520878968585139,0.05536069889722097,0.04358545750239652,0.0695443566587442
P9,0.012195194323305578,0.012286601989867854,0.010198877859689395,0.014645852805942612
P10,0.015559472580119141,0.015593060387042607,0.01265300197066917,0.019078909673065587
