eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.7536501777232196,0.7538398212405667,0.7458650338805126,0.7624295379908561
2,0.010596279988735365,0.010638086842116444,0.009797234194175618,0.011608523031346468
3,0.0032761854153244944,0.003364015035025135,0.0025395971929781437,0.004526543711052764
4,0.0014451826837941027,0.0016133464999857272,0.0008306474157659033,0.0027869357948138843
5,0.0008803390106075182,0.000895657247306973,0.0005574312010985192,0.0013930268304120363
6,0.0006347157908408512,0.0006163908959756912,0.0003306988207834415,0.0008702470142818516
7,0.0005284683992102085,0.000445296928274995,0.00022945937513026645,0.0006960339896750094
8,0.00039989073226576796,0.00029882806818971966,0.00013672672782181052,0.0005378888213165972
9,0.00024422042811158054,0.0001762440443972904,7.730458741304311e-05,0.0003101023216713798
10,9.798610235908987e-05,7.756901763074698e-05,2.9425804655991588e-05,0.0001229771430157402
