param,w1,w1_mean,ci_low,ci_high
P1,0.9270612898697358,0.9269986886645873,0.9239774262685486,0.9297868884484529
P2,0.010019203367368657,0.009948653253294592,0.0060928353058319114,0.01397264091261059
P3,-0.0008167112038508469,-0.0008007202355188327,-0.0022553140577682897,0.0007418778300256173
P4,0.009258835129880964,0.00922855897287024,0.007674448117239052,0.01076905336796273
P5,-0.004986658665730419,-0.004985189333008516,-0.006319825383083203,-0.0035192125443702146
P6,-0.05279539366804339,-0.052812110591552525,-0.054751905101380914,-0.05088322808225443
P7,0.2548359032829638,0.25488569934489236,0.2501261322443548,0.2602169251555508
P8,0.2692772843638103,0.2693988762743658,0.26440290697990665,0.27439549256057266
P9,0.007449828702421162,0.007472067100009659,0.00555121959360364,0.009419110523473932
P10,-0.007160556018312311,-0.007103929245427052,-0.009535139564525417,-0.004723695037694063
