param,w1,w1_mean,ci_low,ci_high
P1,0.9174235641952837,0.9173711666800074,0.9138674381142587,0.9203342959998948
P2,0.13382849040595893,0.13371137774708777,0.1270407063636755,0.14096136326068193
P3,0.000156987213778571,0.0001645364076334928,-0.0006036298740772373,0.000978490781024988
P4,0.007470237207634713,0.007445934379667353,0.006538327715617533,0.008333809769667152
P5,-0.006499866754959313,-0.006503747829194434,-0.00729941141645984,-0.005738799022923548
P6,-0.054962556787310345,-0.05499306050769853,-0.056417261766815135,-0.05355278522762018
P7,0.2546027293895444,0.2546744830252272,0.25000233771086167,0.25962534006501187
P8,0.26898174665143115,0.26908595367190485,0.2644420224661182,0.273866116332917
P9,0.007756227230251316,0.007748179542447807,0.0054378612846179165,0.010159540850625617
P10,-0.00843149479170522,-0.00839213371212066,-0.011856940482169254,-0.005405992233163287
