param,w1,w1_mean,ci_low,ci_high
P1,0.925365424768352,0.9252986730941409,0.9221793450337732,0.928230174359923
P2,-0.007846399837734278,-0.00790786877665515,-0.011485025453283094,-0.004026539588427875
P3,-0.000746400808620155,-0.0007259393965831205,-0.002569979894460674,0.001209689751075258
P4,0.01021891437325875,0.01018558541784995,0.008280962110388831,0.012118831517060431
P5,-0.00455217510610568,-0.004548488385868068,-0.006147891004082987,-0.002698252203079557
P6,-0.05277619924926092,-0.0527859055103744,-0.05506718002725804,-0.05054852344766069
P7,0.25793961791101794,0.2579802612677414,0.2529107845794699,0.26357555919070347
P8,0.272210351225611,0.27234223070142444,0.2670251599946203,0.2778493668532682
P9,0.007119007134704704,0.007155392237031572,0.004972808224471294,0.009365632877087042
P10,-0.006650545639835626,-0.0065821124989284005,-0.009360903492292853,-0.003965108479411575
