param,w1,w1_mean,ci_low,ci_high
P1,0.9294903137071358,0.9294299483485635,0.9267027961025464,0.9319878358097305
P2,0.03623843699635933,0.03615933802958691,0.031682855164559154,0.0408319048788841
P3,-0.000953729971648793,-0.0009436949447760818,-0.0018477764880944461,1.3073191413187512e-05
P4,0.007839113437134079,0.007814523960906272,0.006762907898406466,0.008825418549393371
P5,-0.005606146192074994,-0.0056088223408838535,-0.006498991392737986,-0.004708789486065767
P6,-0.052612418238345816,-0.05263904352602822,-0.05411119968185484,-0.05112093461815742
P7,0.24930137113051948,0.24937059294292122,0.24492812581487902,0.254205003470793
P8,0.2638186448401518,0.26393017860497225,0.25939015622180106,0.26850556842479195
P9,0.007753466912443211,0.007757270614074319,0.0060427690756132526,0.009474895914122438
P10,-0.007817187365375072,-0.0077784329902647695,-0.010323006608742778,-0.005507349003466953
