eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.773437193518099,1.7737321132932125,1.756835845675004,1.791352624879645
2,0.020683208536616253,0.020706480772318583,0.01897066051708671,0.0225964534681731
3,0.009112308556176642,0.009100874496359157,0.00798552251644864,0.010280077751388015
4,0.0011428448192137939,0.0013430194605133648,0.0008485742895531403,0.0024370019787059534
5,0.0008985309276366499,0.0008332452342158993,0.0004362681066574817,0.0011660168116030241
6,0.0005796399626506964,0.0005317941337967221,0.0003412680851449399,0.0008207455803983435
7,0.00037098283730699924,0.00034841533068890495,0.00019109963736926448,0.0005593025289327465
8,0.0002591808671713062,0.00022698050818795005,0.00011726758504815998,0.0003598060047189664
9,0.00019226963177935164,0.00014249777628903265,6.985553793423524e-05,0.00023085001954557005
10,7.490206430443016e-05,6.315408357062987e-05,2.8464778960572363e-05,9.8852315662244e-05
