param,w1,w1_mean,ci_low,ci_high
P1,0.9137104951879048,0.9136393794025979,0.9092486370108814,0.9178915654652112
P2,-0.03928455153133206,-0.03931711517868953,-0.04478701258947868,-0.033779466579178984
P3,0.0004933484156330933,0.0005374361364460346,-0.0034993924916126534,0.00473366879281565
P4,0.014737923475107089,0.014690150480265117,0.010804170995963406,0.018700684931493024
P5,-0.0027365718435118404,-0.002720515303546015,-0.006039824432615783,0.001199250214622462
P6,-0.05365948836555957,-0.05361505393450309,-0.05843925224440589,-0.049156308185008775
P7,0.27620614680423405,0.2761613134832061,0.2690973039589837,0.2837075203564287
P8,0.29010836255421507,0.29025134582705436,0.28227173064238836,0.2980080059338617
P9,0.004941152526686951,0.005056483349747833,0.000710031109884177,0.009726449582680098
P10,-0.002909149653867799,-0.0027736730181451208,-0.008020267741503894,0.00243728725521561
