param,w1,w1_mean,ci_low,ci_high
P1,0.9284263402272992,0.9283641913052265,0.9255142446412075,0.9310231294058281
P2,0.018374858870464854,0.018301656648324432,0.014305418495127668,0.0224489266636573
P3,-0.00093431502914229,-0.0009209484832260474,-0.0021578699238132787,0.0004240845348371157
P4,0.008632983318981251,0.008605136381772608,0.00730078041170551,0.009921296396118277
P5,-0.0052435542225363055,-0.005243896493614152,-0.0063740781096901416,-0.004018868417696341
P6,-0.05263684203391951,-0.052658341226843444,-0.054428300073365805,-0.05092005580226929
P7,0.2521793902049004,0.25223858760294654,0.2476689393702475,0.2574236920708603
P8,0.26665637539693055,0.26677463418941677,0.2620350903684176,0.27159341274101545
P9,0.007573718378508398,0.007587844086337753,0.005769962995978424,0.009418357892616172
P10,-0.00747886313985183,-0.007430317351440398,-0.009804244205905052,-0.005179171216046848
