param,sensitivity,boot_mean,ci_low,ci_high
P1,0.8494669329541522,0.8493686041838924,0.8439575933078038,0.854400306153749
P2,0.004783353752478089,0.004780247830471712,0.004106444905002882,0.005519060700505039
P3,0.00021202267351816574,0.00021323970022928894,0.0001444124441805491,0.000295055349030352
P4,0.0003324643380928355,0.00033260220599191443,0.0002436630568419765,0.00045073710755328696
P5,0.0002551335995702332,0.00025633327597961457,0.00012798299575773482,0.0004238629323087284
P6,0.0032709161796155312,0.003272051560879041,0.0030763579081825162,0.0035005178095371525
P7,0.06603760380071431,0.0660754384070076,0.06380542658480774,0.06863188352577108
P8,0.07364668861389098,0.07370524920644737,0.07125291092581483,0.07621667134861365
P9,0.0007067490828136628,0.0007052057381323038,0.0005017101025188493,0.0010353314875191388
P10,0.001288135005154019,0.0012910278909687627,0.0010802545350617465,0.0015351809049166012
