param,w1,w1_mean,ci_low,ci_high
P1,0.8908456178904834,0.8907011857852747,0.88188969255319,0.8987349504330789
P2,-0.03243180712831069,-0.03241471526737259,-0.04710196309685439,-0.016804584047928662
P3,0.00428970799110085,0.004376655326170661,-0.005091805864787959,0.014402422054613985
P4,0.02405484952869003,0.023965770334226356,0.015827635640424813,0.032592054224039824
P5,0.0008414892074263364,0.000882493768759405,-0.0060179444946769885,0.009342369184901441
P6,-0.05472125139820878,-0.054542489190974375,-0.06589425250500362,-0.04313098071919052
P7,0.3114410640992306,0.31119415887895513,0.2989181104278204,0.3238010164458005
P8,0.3236155195720638,0.32375793785596774,0.30990850145416193,0.33809933198975817
P9,-1.274153375857337e-05,0.0002904653217001396,-0.01019046220240748,0.011439843349301895
P10,0.005249862383113234,0.00551719913931749,-0.007000297957845714,0.01761704680890807
