param,sensitivity,boot_mean,ci_low,ci_high
P1,0.8424914296399431,0.8424072110500684,0.8366247136981864,0.8477011485082532
P2,0.011330137973808262,0.011316615116856889,0.010038976832130677,0.01272208627404901
P3,0.00014171069490539567,0.00014212367181081563,0.00010088567777471856,0.00018830867807780133
P4,0.00024390873510202887,0.00024368508708560085,0.0001833949361453264,0.00031857284433224966
P5,0.0001853805149829305,0.00018599204640122038,0.00011002546710175989,0.000292199427930196
P6,0.0032507638450726736,0.003252464953559911,0.003093930975801748,0.0034231652076480035
P7,0.06610202832766579,0.06614132710998383,0.06386904771824263,0.06867750687451146
P8,0.0736528210257514,0.07370831017780799,0.07130864412334093,0.07619907764373768
P9,0.0008771006969604627,0.0008759562286281325,0.0007048410074765848,0.0011216025020015553
P10,0.001724718545806775,0.0017263145577972269,0.001484978455321449,0.0019975861386255325
