param,w1,w1_mean,ci_low,ci_high
P1,-0.5639801748852288,-0.5641849836284099,-0.5837005137462489,-0.5426649246358388
P2,-0.7450158322352266,-0.7446471152780498,-0.7601798844253846,-0.7297157041377367
P3,-0.00855905576403144,-0.008561732972328696,-0.009484290176004544,-0.007682854163332229
P4,-0.006401282154530335,-0.006369938267222654,-0.007405971281438295,-0.0051882887024041245
P5,0.01068067519280302,0.010680423627842587,0.009686627384783606,0.011719589060860482
P6,0.05831185851732162,0.05835121200835326,0.056418717619456826,0.06024769874728601
P7,-0.24136699003749443,-0.24144284648048417,-0.24632219334635463,-0.23645470593642243
P8,-0.2526127363723286,-0.25270272428317564,-0.25739926767619664,-0.24792828529723832
P9,-0.02036085692710288,-0.020277241815865973,-0.028723324143318553,-0.012451551543399074
P10,0.027629795295767704,0.02752081071392454,0.017501406931001894,0.038266015124159045
