eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,2.3535084631364906,2.3539313462609672,2.326837021699961,2.3814658139478913
2,0.04177320943478532,0.041792155848654325,0.037341173249630676,0.04640270100141017
3,0.02043852902233622,0.020381881646262492,0.01886313993502432,0.021696711510205156
4,0.001166464871829059,0.0012552475609678862,0.0010726145491169582,0.001823459428030123
5,0.0009078011286569016,0.0009426145478510136,0.0006959052673523595,0.0011761126393479314
6,0.0007126455283940633,0.0006228779897662981,0.00026874193382685934,0.0009846098091916132
7,0.000288059084420612,0.0002722991910888755,0.00015509162538826756,0.0004424051533800742
8,0.00016868491881881468,0.0001573843906579277,9.89670203517686e-05,0.00023334539357259957
9,0.00012958038574729103,0.00010369294035087542,5.763603553602207e-05,0.0001489111544038828
10,6.172534219166133e-05,5.684971519909e-05,4.1511915869125246e-05,7.30300685662483e-05
