eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.4198176041609532,1.420075627166658,1.4064581406147338,1.4342632574400787
2,0.01728128974083689,0.017308438299241013,0.015921812491882476,0.01881890280412929
3,0.00685626033909123,0.006862669041571072,0.005942938002334599,0.007909568503262606
4,0.0012717558903249998,0.0014682151448451321,0.0008512754392305564,0.0027100917547657317
5,0.0008807428183629831,0.0008670155927068038,0.00048611180243148574,0.001188774738216159
6,0.0006404860832239643,0.0005792150102851665,0.00031990269790203163,0.0009104788536141788
7,0.00042309595544707856,0.0003814656444556046,0.00020663056560545724,0.000634751244103489
8,0.00029737384584457556,0.0002527685406988266,0.0001225382795011581,0.0004096634858708411
9,0.00021442588364288133,0.00015732319283693705,7.401560868006154e-05,0.0002656174279690734
10,8.610395879753396e-05,7.05589656992007e-05,2.7281051076116364e-05,0.00011188140084192792
