param,w1,w1_mean,ci_low,ci_high
P1,0.9294486646655531,0.9293874542047924,0.92666765328612,0.9319495846158103
P2,0.024417793164817448,0.02434231915958947,0.02018006036794245,0.028693462396459306
P3,-0.0009740353492192454,-0.0009627017925215206,-0.001988574570300438,0.0001572467090704343
P4,0.008120114260765436,0.008094293696771209,0.006918553530058549,0.00921556542047601
P5,-0.0054241644536499765,-0.0054258842672801,-0.006412507438735425,-0.004395093990881571
P6,-0.05249780171812588,-0.052522420560708744,-0.05410809259393785,-0.050940040183088196
P7,0.2500689071667476,0.25013425624212654,0.24568206669263423,0.25509545312008286
P8,0.2646195877107646,0.26473387897625866,0.2601556677417561,0.26941288661728946
P9,0.007705061641684968,0.007713164276813275,0.005971699186614726,0.009449145504966462
P10,-0.0076988879694798494,-0.007656636250766388,-0.010025921438250644,-0.005466273046802326
