eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,1.0678335188721781,1.0680494053612168,1.057450714171605,1.0787794887879376
2,0.013782247766361161,0.013813917931367856,0.012758505039887597,0.015032306218027128
3,0.004836264221283833,0.00486767631592607,0.004058323630959707,0.005865576149121855
4,0.001356564907288093,0.0015441320302813342,0.000829540497704952,0.00283862424653732
5,0.0008415792689806369,0.0008724146180323562,0.0005410232300634434,0.001239692259620431
6,0.0006766411400246208,0.0006067894639008811,0.00031180392432214273,0.000925541679423624
7,0.0004666822391391062,0.00040931174557956633,0.0002195134490154536,0.0006926958119556698
8,0.00033941552890052025,0.0002715048281652782,0.00012719311841396036,0.00047615472787129477
9,0.00022320625319187162,0.00016375628023498909,7.604654443088161e-05,0.00027876439342166523
10,9.21492299077045e-05,7.399589305176131e-05,2.7443163723928357e-05,0.00011571389636328448
